number concept activation
247 design 0.00019887077
248 celeb 0.00012579118
249 magazine 0.0006064042
250 influence 0.0010432871
251 scholar 1.6136057e-05
252 invasive_procedure 6.381019e-06
253 tissue 1.6206966e-05
254 analyst 0.00011699128
255 customer 4.6057812e-05
256 gift 2.7024887e-05
257 collection 3.446464e-05
258 intervention 1.3110506e-05
259 notable 0.0014307287
260 hormone 7.80528e-07
261 exception 0.00031400062
262 ward 0.00020119878
263 offering 5.1699324e-05
264 circuit 7.811252e-07
265 painting 0.0026187531
266 play 0.0037385589
267 river 0.0002965313
268 structure 1.9966806e-06
269 cultivar 4.429847e-05
270 procedure 0.00010410884
271 animal 3.580109e-05
272 toy 8.734593e-05
273 heavyweight 0.00031659743
274 regulation 5.5845023e-05
275 notable_exception 0.00051811355
276 special 3.02509e-05
277 pro 0.00087332603
278 discipline 1.2739474e-06
279 language 0.00048496973
280 island 0.00023196758
281 car 4.0949602e-05
282 drink 0.0016467276
283 religion 0.0002237677
284 trait 0.00012443734
285 mental_health 0.00054260576
286 beverage 6.118189e-05
287 orchestra 2.0566697e-06
288 starter 8.5089605e-06
289 upgrade 6.62201e-05
290 account 7.694846e-05
291 soft_tissue 1.106731e-05
292 photographer 3.7519044e-06
293 venue 0.00015815426
294 Adverse_Effect 4.3251316e-06
295 province 9.4769835e-05
296 publication 4.3715565e-05
297 quality 1.2952611e-06
298 vessel 3.9058996e-05
299 therapy 2.0393034e-05
300 speaker 0.0001213493
301 polymer 1.61721e-07
302 flavor 2.0202851e-05
303 chemical 2.5175481e-05
304 shape 0.00040199482
305 guest 0.006245191
306 gene 0.00028418313
307 injury 5.962737e-06
308 combination 0.00010958421
309 bank 6.7368375e-05
310 accessory 2.4499273e-06
311 airline 2.4923459e-06
312 county 6.219095e-05
313 competition 2.0476339e-06
314 actor 0.02715923
315 station 0.00010724919
316 gem 0.00031861925
317 image 0.00030151248
318 luminary 0.0015438088
319 expression 0.0056399717
320 people 0.00037999955
321 vehicle 7.753049e-05
322 society 0.0003470497
323 tree 2.4394776e-06
324 union 0.0009340334
325 division 7.896782e-05
326 genre 0.0002212562
327 fruit 6.1037093e-07
328 contemporary 0.0009725973
329 heroes 0.0025375576
330 officer 0.00096364284
331 heroe 0.0016779029
332 virus 9.497104e-06
333 establishment 0.0003491041
334 piece 0.0019030864
335 scientist 3.7265483e-05
336 spot 0.0005989476
337 wrestler 0.0014197626
338 space 6.0094222e-05
339 vaccine 3.5426178e-06
340 track 0.0051586786
341 value 1.4443507e-06
342 pioneer 0.0003384681
343 substrate 2.974041e-06
344 publisher 1.1718365e-05
345 architect 1.4774854e-05
346 behavior 0.00021453171
347 theorist 0.000961582
348 producer 0.00038891294
349 sweet 8.748473e-05
350 mission 0.0004889656
351 single 0.0009159297
352 partner 4.3738666e-05
353 park 9.362207e-06
354 celebs 8.1601844e-05
355 finish 2.4173141e-05
356 committee 1.085452e-06
357 battle 3.331002e-05
358 crop 3.276207e-07
359 phrase 0.004513474
360 sight 9.348371e-05
361 addition 0.00045851825
362 album 0.00096097484
363 leader 0.006764722
364 habitat 1.6100672e-05
365 charity 2.3879586e-05
366 malignancy 1.102668e-07
367 feeling 5.1463317e-06
368 mouth_watering 3.6283373e-06
369 legend 0.0048654545
370 real_estate 0.00018468028
371 icon 0.0007387361
372 modality 7.636736e-06
373 restaurant 0.002855327
374 cheese 1.6497264e-05
375 mammal 8.837241e-05
376 cutting_edge 6.586684e-05
377 headliner 0.0021820914
378 fuel 1.3477754e-07
379 syndrome 0.00011024704
380 fixture 5.475502e-05
